"startyr","fuel.general","overnightcategory","plntcode","capacityfactor","fill","EPM"
1920,"gas","CC",NA,NA,1,NA
1920,"gas","CT",NA,NA,1,NA
1920,"gas","FC",NA,NA,1,NA
1920,"gas","ST",NA,NA,1,NA
1920,"geothermal","geothermal",NA,0.7444,1,0.7444
1920,"MSW","MSW",NA,0.6942,1,0.6942
1920,"nuclear","nuclear",NA,0.9168,1,0.9168
1920,"petroleum","CC",NA,NA,1,NA
1920,"petroleum","CT",NA,NA,1,NA
1920,"petroleum","ST",NA,NA,1,NA
1920,"solar","PV",NA,0.2595,1,0.2595
1920,"solar","solar_thermal",NA,0.21475,1,0.21475
1920,"water","hydro","1487",0.138651518339801,0,NA
1920,"water","hydro","1775",0.558750401337054,0,NA
1920,"water","hydro","1787",1,0,NA
1920,"water","hydro","2481",0.335366280688032,0,NA
1920,"water","hydro","250",0.132085196612489,0,NA
1920,"water","hydro","2546",0.673434795281583,0,NA
1920,"water","hydro","2567",1,0,NA
1920,"water","hydro","2736",0.442651444951801,0,NA
1920,"water","hydro","2762",1,0,NA
1920,"water","hydro","294",0.914666202435312,0,NA
1920,"water","hydro","317",1,0,NA
1920,"water","hydro","3404",0.955953416157201,0,NA
1920,"water","hydro","3635",0.177438771274388,0,NA
1920,"water","hydro","3636",0.20050952221851,0,NA
1920,"water","hydro","3714",0.507832320733976,0,NA
1920,"water","hydro","3719",0.209085720215857,0,NA
1920,"water","hydro","3737",0.80745587808944,0,NA
1920,"water","hydro","378",0.304936633910909,0,NA
1920,"water","hydro","50082",1,0,NA
1920,"water","hydro","50476",0.473888237252664,0,NA
1920,"water","hydro","54202",0.355648427194318,0,NA
1920,"water","hydro","54895",0.801332365156545,0,NA
1920,"water","hydro","56314",0.414239233978901,0,NA
1920,"water","hydro","6378",0.405219093671619,0,NA
1920,"water","hydro","818",1,0,NA
1920,"wind","wind",NA,0.3396,1,0.3396
1921,"biomass","biomass",NA,0.5544,1,0.5544
1921,"coal","coal",NA,0.5648,1,0.5648
1921,"gas","CC",NA,NA,1,NA
1921,"gas","CT",NA,NA,1,NA
1921,"gas","FC",NA,NA,1,NA
1921,"gas","ST","54972",0.627340125570776,0,NA
1921,"geothermal","geothermal",NA,0.7444,1,0.7444
1921,"MSW","MSW",NA,0.6942,1,0.6942
1921,"nuclear","nuclear",NA,0.9168,1,0.9168
1921,"petroleum","CC",NA,NA,1,NA
1921,"petroleum","CT",NA,NA,1,NA
1921,"petroleum","ST",NA,NA,1,NA
1921,"solar","PV",NA,0.2595,1,0.2595
1921,"solar","solar_thermal",NA,0.21475,1,0.21475
1921,"water","hydro","1509",1,0,NA
1921,"water","hydro","1771",0.280866810322713,0,NA
1921,"water","hydro","1842",0.784554959531693,0,NA
1921,"water","hydro","1857",0.498176481053193,0,NA
1921,"water","hydro","2358",1,0,NA
1921,"water","hydro","242",0.352405697941533,0,NA
1921,"water","hydro","243",0.373544309149332,0,NA
1921,"water","hydro","244",0.532228564180619,0,NA
1921,"water","hydro","2581",0.473679303479288,0,NA
1921,"water","hydro","2641",0.804172093476019,0,NA
1921,"water","hydro","2646",0.357709468748466,0,NA
1921,"water","hydro","2719",0.350690111530187,0,NA
1921,"water","hydro","284",0.678115310896894,0,NA
1921,"water","hydro","3275",0.486972530998512,0,NA
1921,"water","hydro","339",0.44972060315011,0,NA
1921,"water","hydro","364",0.698271239795212,0,NA
1921,"water","hydro","3713",0.777753068848959,0,NA
1921,"water","hydro","397",0.351227160795825,0,NA
1921,"water","hydro","4044",1,0,NA
1921,"water","hydro","50614",1,0,NA
1921,"water","hydro","54462",0.526604492824527,0,NA
1921,"water","hydro","7911",0.564830725264051,0,NA
1921,"water","hydro","8904",0.615582191780822,0,NA
1921,"wind","wind",NA,0.3396,1,0.3396
1922,"biomass","biomass",NA,0.5544,1,0.5544
1922,"coal","coal",NA,0.5648,1,0.5648
1922,"gas","CC",NA,NA,1,NA
1922,"gas","CT",NA,NA,1,NA
1922,"gas","FC",NA,NA,1,NA
1922,"gas","ST",NA,NA,1,NA
1922,"geothermal","geothermal",NA,0.7444,1,0.7444
1922,"MSW","MSW",NA,0.6942,1,0.6942
1922,"nuclear","nuclear",NA,0.9168,1,0.9168
1922,"petroleum","CC",NA,NA,1,NA
1922,"petroleum","CT",NA,NA,1,NA
1922,"petroleum","ST",NA,NA,1,NA
1922,"solar","PV",NA,0.2595,1,0.2595
1922,"solar","solar_thermal",NA,0.21475,1,0.21475
1922,"water","hydro","10544",0.849196729248206,0,NA
1922,"water","hydro","1716",0.470419617845059,0,NA
1922,"water","hydro","1754",0.907912523676418,0,NA
1922,"water","hydro","1863",0.437582686030503,0,NA
1922,"water","hydro","1895",0.51149656301088,0,NA
1922,"water","hydro","1949",0.755552096305521,0,NA
1922,"water","hydro","222",0.452252961828051,0,NA
1922,"water","hydro","2596",0.500297218219723,0,NA
1922,"water","hydro","265",0.432018290776217,0,NA
1922,"water","hydro","3647",0.59128852739726,0,NA
1922,"water","hydro","3729",0.496099695585997,0,NA
1922,"water","hydro","3892",0.585668327106683,0,NA
1922,"water","hydro","403",0.383109094368341,0,NA
1922,"water","hydro","4045",0.408957783023158,0,NA
1922,"water","hydro","4066",1,0,NA
1922,"water","hydro","4070",1,0,NA
1922,"water","hydro","4077",1,0,NA
1922,"water","hydro","4183",0.730161345509894,0,NA
1922,"water","hydro","50933",0.82932118293379,0,NA
1922,"water","hydro","61207",0.673059360730594,0,NA
1922,"water","hydro","6456",0.43583382094259,0,NA
1922,"water","hydro","6529",0.528904475733759,0,NA
1922,"water","hydro","6572",0.726185946220193,0,NA
1922,"water","hydro","6573",0.834061168827189,0,NA
1922,"water","hydro","706",1,0,NA
1922,"water","hydro","825",1,0,NA
1922,"water","hydro","9096",0.78339548325723,0,NA
1922,"wind","wind",NA,0.3396,1,0.3396
1923,"biomass","biomass",NA,0.5544,1,0.5544
1923,"coal","coal",NA,0.5648,1,0.5648
1923,"gas","CC",NA,NA,1,NA
1923,"gas","CT",NA,NA,1,NA
1923,"gas","FC",NA,NA,1,NA
1923,"gas","ST",NA,NA,1,NA
1923,"geothermal","geothermal",NA,0.7444,1,0.7444
1923,"MSW","MSW",NA,0.6942,1,0.6942
1923,"nuclear","nuclear",NA,0.9168,1,0.9168
1923,"petroleum","CC",NA,NA,1,NA
1923,"petroleum","CT",NA,NA,1,NA
1923,"petroleum","ST",NA,NA,1,NA
1923,"solar","PV",NA,0.2595,1,0.2595
1923,"solar","solar_thermal",NA,0.21475,1,0.21475
1923,"water","hydro","1254",1,0,NA
1923,"water","hydro","1603",0.95264988068935,0,NA
1923,"water","hydro","1761",0.48372251002743,0,NA
1923,"water","hydro","1783",0.534103881278539,0,NA
1923,"water","hydro","1899",0.573381735688314,0,NA
1923,"water","hydro","1902",0.597315679435143,0,NA
1923,"water","hydro","1987",0.488638725809959,0,NA
1923,"water","hydro","2354",1,0,NA
1923,"water","hydro","2548",0.390945839318455,0,NA
1923,"water","hydro","2605",1,0,NA
1923,"water","hydro","2630",0.441195706621005,0,NA
1923,"water","hydro","2728",0.202522760795423,0,NA
1923,"water","hydro","277",0.352916447137338,0,NA
1923,"water","hydro","3031",0.548846134389829,0,NA
1923,"water","hydro","3256",0.353754185787671,0,NA
1923,"water","hydro","359",0.269485903814262,0,NA
1923,"water","hydro","3790",0.492827235540335,0,NA
1923,"water","hydro","4067",0.334575897060208,0,NA
1923,"water","hydro","4071",0.764345222231529,0,NA
1923,"water","hydro","4102",0.360181084052089,0,NA
1923,"water","hydro","50157",0.263752138429097,0,NA
1923,"water","hydro","50158",0.408559858673421,0,NA
1923,"water","hydro","50159",0.379150024971461,0,NA
1923,"water","hydro","50160",0.300355156012177,0,NA
1923,"water","hydro","55685",0.437149257990868,0,NA
1923,"water","hydro","6206",0.777281562384302,0,NA
1923,"water","hydro","774",1,0,NA
1923,"water","hydro","998",0.371354151492656,0,NA
1923,"wind","wind",NA,0.3396,1,0.3396
1924,"biomass","biomass",NA,0.5544,1,0.5544
1924,"coal","coal",NA,0.5648,1,0.5648
1924,"gas","CC",NA,NA,1,NA
1924,"gas","CT",NA,NA,1,NA
1924,"gas","FC",NA,NA,1,NA
1924,"gas","ST",NA,NA,1,NA
1924,"geothermal","geothermal",NA,0.7444,1,0.7444
1924,"MSW","MSW",NA,0.6942,1,0.6942
1924,"nuclear","nuclear",NA,0.9168,1,0.9168
1924,"petroleum","CC",NA,NA,1,NA
1924,"petroleum","CT",NA,NA,1,NA
1924,"petroleum","ST",NA,NA,1,NA
1924,"solar","PV",NA,0.2595,1,0.2595
1924,"solar","solar_thermal",NA,0.21475,1,0.21475
1924,"water","hydro","10530",0.560046622635355,0,NA
1924,"water","hydro","1067",0.505690135436045,0,NA
1924,"water","hydro","1196",1,0,NA
1924,"water","hydro","1474",1,0,NA
1924,"water","hydro","1497",0.439482063090275,0,NA
1924,"water","hydro","1499",0.365924657534247,0,NA
1924,"water","hydro","1608",0.360557631105576,0,NA
1924,"water","hydro","1693",0.384179985836293,0,NA
1924,"water","hydro","1760",1,0,NA
1924,"water","hydro","1778",0.393643190037596,0,NA
1924,"water","hydro","1839",0.543571725078574,0,NA
1924,"water","hydro","1894",0.484876624882918,0,NA
1924,"water","hydro","2195",1,0,NA
1924,"water","hydro","238",0.343210901541096,0,NA
1924,"water","hydro","2486",0.426725130714809,0,NA
1924,"water","hydro","2543",0.265180675570776,0,NA
1924,"water","hydro","2563",0.353060009030192,0,NA
1924,"water","hydro","2572",0.466690481143244,0,NA
1924,"water","hydro","2573",0.545617937319044,0,NA
1924,"water","hydro","2616",0.711501234197165,0,NA
1924,"water","hydro","2666",0.441818873668189,0,NA
1924,"water","hydro","2698",0.498240106544901,0,NA
1924,"water","hydro","2700",0.352560549781212,0,NA
1924,"water","hydro","3025",0.423254911594541,0,NA
1924,"water","hydro","353",0.293568322159049,0,NA
1924,"water","hydro","3746",0.338926148177593,0,NA
1924,"water","hydro","3764",0.304066365071312,0,NA
1924,"water","hydro","4002",1,0,NA
1924,"water","hydro","4034",0.351072696963108,0,NA
1924,"water","hydro","4061",0.265508066178336,0,NA
1924,"water","hydro","440",0.417268070988472,0,NA
1924,"water","hydro","549",0.177808219178082,0,NA
1924,"water","hydro","55288",1,0,NA
1924,"water","hydro","553",0.754892829348171,0,NA
1924,"water","hydro","57069",0.626379375951294,0,NA
1924,"water","hydro","6459",1,0,NA
1924,"water","hydro","725",0.534710807764743,0,NA
1924,"water","hydro","831",0.162250258090133,0,NA
1924,"water","hydro","835",1,0,NA
1924,"wind","wind",NA,0.3396,1,0.3396
1925,"biomass","biomass",NA,0.5544,1,0.5544
1925,"coal","coal",NA,0.5648,1,0.5648
1925,"gas","CC",NA,NA,1,NA
1925,"gas","CT",NA,NA,1,NA
1925,"gas","FC",NA,NA,1,NA
1925,"gas","ST",NA,NA,1,NA
1925,"geothermal","geothermal",NA,0.7444,1,0.7444
1925,"MSW","MSW",NA,0.6942,1,0.6942
1925,"nuclear","nuclear",NA,0.9168,1,0.9168
1925,"petroleum","CC",NA,NA,1,NA
1925,"petroleum","CT",NA,NA,1,NA
1925,"petroleum","ST",NA,NA,1,NA
1925,"solar","PV",NA,0.2595,1,0.2595
1925,"solar","solar_thermal",NA,0.21475,1,0.21475
1925,"water","hydro","10520",0.573632116866438,0,NA
1925,"water","hydro","1354",0.251379681815107,0,NA
1925,"water","hydro","1479",1,0,NA
1925,"water","hydro","1501",0.521134672315756,0,NA
1925,"water","hydro","1567",0.162606478959112,0,NA
1925,"water","hydro","1607",1,0,NA
1925,"water","hydro","1708",0.263101868288047,0,NA
1925,"water","hydro","174",0.528237688144766,0,NA
1925,"water","hydro","1788",0.48626966007103,0,NA
1925,"water","hydro","1789",0.388531433051981,0,NA
1925,"water","hydro","1790",0.462170218163369,0,NA
1925,"water","hydro","1791",0.356354642313546,0,NA
1925,"water","hydro","2192",0.460656745259592,0,NA
1925,"water","hydro","2355",0.592646448905962,0,NA
1925,"water","hydro","2552",0.524257222332746,0,NA
1925,"water","hydro","2566",0.954273368876644,0,NA
1925,"water","hydro","2575",0.616838612193618,0,NA
1925,"water","hydro","2597",0.560780946570094,0,NA
1925,"water","hydro","2608",0.727177424657534,0,NA
1925,"water","hydro","2610",0.272362093157692,0,NA
1925,"water","hydro","2636",0.25589802130898,0,NA
1925,"water","hydro","266",0.511424030656762,0,NA
1925,"water","hydro","2730",0.281220342183889,0,NA
1925,"water","hydro","2745",0.847518482813792,0,NA
1925,"water","hydro","295",0.475053084697246,0,NA
1925,"water","hydro","3041",0.521841164543219,0,NA
1925,"water","hydro","3124",0.526474763844413,0,NA
1925,"water","hydro","3271",0.269299058111484,0,NA
1925,"water","hydro","3733",0.185206325046508,0,NA
1925,"water","hydro","3793",0.525335942596217,0,NA
1925,"water","hydro","391",0.351151207443594,0,NA
1925,"water","hydro","3985",0.882990867579909,0,NA
1925,"water","hydro","4060",0.582634707222987,0,NA
1925,"water","hydro","4069",1,0,NA
1925,"water","hydro","4074",0.34110085811424,0,NA
1925,"water","hydro","495",0.125087746707423,0,NA
1925,"water","hydro","54969",0.54159141457382,0,NA
1925,"water","hydro","55864",0.358646337972023,0,NA
1925,"water","hydro","559",0.464189620856587,0,NA
1925,"water","hydro","6396",0.699170894413353,0,NA
1925,"water","hydro","6430",0.773619688491603,0,NA
1925,"water","hydro","6480",0.358318966856149,0,NA
1925,"water","hydro","6519",0.902583992192345,0,NA
1925,"water","hydro","6540",0.730871582755144,0,NA
1925,"water","hydro","711",0.648417430680285,0,NA
1925,"water","hydro","724",0.308453302574835,0,NA
1925,"water","hydro","729",0.2468365379484,0,NA
1925,"water","hydro","868",0.374220278864971,0,NA
1925,"water","hydro","901",0.565125570776256,0,NA
1925,"water","hydro","999",0.352709899393024,0,NA
1925,"wind","wind",NA,0.3396,1,0.3396
1926,"biomass","biomass",NA,0.5544,1,0.5544
1926,"coal","coal",NA,0.5648,1,0.5648
1926,"gas","CC",NA,NA,1,NA
1926,"gas","CT",NA,NA,1,NA
1926,"gas","FC",NA,NA,1,NA
1926,"gas","ST",NA,NA,1,NA
1926,"geothermal","geothermal",NA,0.7444,1,0.7444
1926,"MSW","MSW",NA,0.6942,1,0.6942
1926,"nuclear","nuclear",NA,0.9168,1,0.9168
1926,"petroleum","CC",NA,NA,1,NA
1926,"petroleum","CT",NA,NA,1,NA
1926,"petroleum","ST",NA,NA,1,NA
1926,"solar","PV",NA,0.2595,1,0.2595
1926,"solar","solar_thermal",NA,0.21475,1,0.21475
1926,"water","hydro","1065",0.302067478437341,0,NA
1926,"water","hydro","1491",0.865964850171233,0,NA
1926,"water","hydro","1513",0.681656067351598,0,NA
1926,"water","hydro","1828",0.10777365550482,0,NA
1926,"water","hydro","2352",1,0,NA
1926,"water","hydro","2360",0.355314825384745,0,NA
1926,"water","hydro","2551",1,0,NA
1926,"water","hydro","2621",0.358233630401439,0,NA
1926,"water","hydro","2680",0.323765320836337,0,NA
1926,"water","hydro","2717",1,0,NA
1926,"water","hydro","274",1,0,NA
1926,"water","hydro","3049",1,0,NA
1926,"water","hydro","3153",0.227558724315069,0,NA
1926,"water","hydro","321",0.775295703132163,0,NA
1926,"water","hydro","3255",0.333451528552906,0,NA
1926,"water","hydro","3330",0.579452054794521,0,NA
1926,"water","hydro","3616",0.445844748858447,0,NA
1926,"water","hydro","3792",0.43538333874905,0,NA
1926,"water","hydro","3826",0.247523921942125,0,NA
1926,"water","hydro","3914",0.343260925393515,0,NA
1926,"water","hydro","4122",0.738424153700885,0,NA
1926,"water","hydro","54639",1,0,NA
1926,"water","hydro","54675",0.160323894121005,0,NA
1926,"water","hydro","6012",0.441441261574074,0,NA
1926,"water","hydro","6526",1,0,NA
1926,"water","hydro","6636",0.444460537373496,0,NA
1926,"water","hydro","718",0.30729343096426,0,NA
1926,"water","hydro","9894",0.298021308980213,0,NA
1926,"wind","wind",NA,0.3396,1,0.3396
1927,"biomass","biomass",NA,0.5544,1,0.5544
1927,"coal","coal",NA,0.5648,1,0.5648
1927,"gas","CC",NA,NA,1,NA
1927,"gas","CT",NA,NA,1,NA
1927,"gas","FC",NA,NA,1,NA
1927,"gas","ST",NA,NA,1,NA
1927,"geothermal","geothermal",NA,0.7444,1,0.7444
1927,"MSW","MSW",NA,0.6942,1,0.6942
1927,"nuclear","nuclear",NA,0.9168,1,0.9168
1927,"petroleum","CC",NA,NA,1,NA
1927,"petroleum","CT",NA,NA,1,NA
1927,"petroleum","ST",NA,NA,1,NA
1927,"solar","PV",NA,0.2595,1,0.2595
1927,"solar","solar_thermal",NA,0.21475,1,0.21475
1927,"water","hydro","1776",0.409593517772406,0,NA
1927,"water","hydro","1786",0.440352478960121,0,NA
1927,"water","hydro","2014",0.48136003997465,0,NA
1927,"water","hydro","217",0.393368231415072,0,NA
1927,"water","hydro","2181",0.706919595703538,0,NA
1927,"water","hydro","2359",0.593451396816337,0,NA
1927,"water","hydro","2465",0.151036134527573,0,NA
1927,"water","hydro","2540",0.612360921219654,0,NA
1927,"water","hydro","2542",0.299716990106545,0,NA
1927,"water","hydro","2742",1,0,NA
1927,"water","hydro","2760",0.590075411650754,0,NA
1927,"water","hydro","2773",0.238588787417555,0,NA
1927,"water","hydro","3581",0.432606798579401,0,NA
1927,"water","hydro","3582",0.502830942902861,0,NA
1927,"water","hydro","3585",0.390564695293291,0,NA
1927,"water","hydro","3646",0.271728112915046,0,NA
1927,"water","hydro","3675",0.565877375205455,0,NA
1927,"water","hydro","3721",0.625454686169801,0,NA
1927,"water","hydro","3739",0.160858278369694,0,NA
1927,"water","hydro","3750",0.730186184524084,0,NA
1927,"water","hydro","3789",0.383803886847088,0,NA
1927,"water","hydro","398",0.338896003606922,0,NA
1927,"water","hydro","4012",0.701216260781329,0,NA
1927,"water","hydro","4052",0.608561643835616,0,NA
1927,"water","hydro","4178",0.548592875825686,0,NA
1927,"water","hydro","54050",0.613638060703734,0,NA
1927,"water","hydro","54885",1,0,NA
1927,"water","hydro","54896",0.394251158848762,0,NA
1927,"water","hydro","554",1,0,NA
1927,"water","hydro","580",0.361771420897126,0,NA
1927,"water","hydro","58679",0.436472602739726,0,NA
1927,"water","hydro","6424",1,0,NA
1927,"water","hydro","674",0.594643745493872,0,NA
1927,"water","hydro","704",0.399545477992612,0,NA
1927,"wind","wind",NA,0.3396,1,0.3396
1928,"biomass","biomass",NA,0.5544,1,0.5544
1928,"coal","coal",NA,0.5648,1,0.5648
1928,"gas","CC",NA,NA,1,NA
1928,"gas","CT",NA,NA,1,NA
1928,"gas","FC",NA,NA,1,NA
1928,"gas","ST",NA,NA,1,NA
1928,"geothermal","geothermal",NA,0.7444,1,0.7444
1928,"MSW","MSW",NA,0.6942,1,0.6942
1928,"nuclear","nuclear",NA,0.9168,1,0.9168
1928,"petroleum","CC",NA,NA,1,NA
1928,"petroleum","CT",NA,NA,1,NA
1928,"petroleum","ST",NA,NA,1,NA
1928,"solar","PV",NA,0.2595,1,0.2595
1928,"solar","solar_thermal",NA,0.21475,1,0.21475
1928,"water","hydro","1365",0.356336611143653,0,NA
1928,"water","hydro","1480",0.881457120016556,0,NA
1928,"water","hydro","1844",0.807998864388893,0,NA
1928,"water","hydro","1847",0.578469326980345,0,NA
1928,"water","hydro","21",0.350521217890283,0,NA
1928,"water","hydro","220",0.372016838720168,0,NA
1928,"water","hydro","2533",0.147231735159817,0,NA
1928,"water","hydro","2561",0.669924407898038,0,NA
1928,"water","hydro","2590",0.550844209818299,0,NA
1928,"water","hydro","2591",0.76689750913242,0,NA
1928,"water","hydro","2601",0.693883349315068,0,NA
1928,"water","hydro","2631",0.317753971989584,0,NA
1928,"water","hydro","2729",0.320423337584794,0,NA
1928,"water","hydro","2754",1,0,NA
1928,"water","hydro","2755",0.551115339083376,0,NA
1928,"water","hydro","281",0.520274493463201,0,NA
1928,"water","hydro","282",0.319791252439654,0,NA
1928,"water","hydro","3033",0.824798114588618,0,NA
1928,"water","hydro","322",0.433003292641257,0,NA
1928,"water","hydro","3666",0.591933629423516,0,NA
1928,"water","hydro","3679",0.595802599227257,0,NA
1928,"water","hydro","3707",0.483493767740343,0,NA
1928,"water","hydro","3740",0.454513619355657,0,NA
1928,"water","hydro","3745",0.645522064302795,0,NA
1928,"water","hydro","3860",1,0,NA
1928,"water","hydro","3988",1,0,NA
1928,"water","hydro","4000",0.352257618375394,0,NA
1928,"water","hydro","4048",0.787910480409045,0,NA
1928,"water","hydro","4058",0.61673801369863,0,NA
1928,"water","hydro","54898",0.35488632007864,0,NA
1928,"water","hydro","6379",0.269967090378049,0,NA
1928,"water","hydro","6475",0.405529605991421,0,NA
1928,"water","hydro","6505",1,0,NA
1928,"water","hydro","705",0.509629206832403,0,NA
1928,"wind","wind",NA,0.3396,1,0.3396
1929,"biomass","biomass",NA,0.5544,1,0.5544
1929,"coal","coal",NA,0.5648,1,0.5648
1929,"gas","CC",NA,NA,1,NA
1929,"gas","CT",NA,NA,1,NA
1929,"gas","FC",NA,NA,1,NA
1929,"gas","ST",NA,NA,1,NA
1929,"geothermal","geothermal",NA,0.7444,1,0.7444
1929,"MSW","MSW",NA,0.6942,1,0.6942
1929,"nuclear","nuclear",NA,0.9168,1,0.9168
1929,"petroleum","CC",NA,NA,1,NA
1929,"petroleum","CT",NA,NA,1,NA
1929,"petroleum","ST",NA,NA,1,NA
1929,"solar","PV",NA,0.2595,1,0.2595
1929,"solar","solar_thermal",NA,0.21475,1,0.21475
1929,"water","hydro","10539",1,0,NA
1929,"water","hydro","10656",1,0,NA
1929,"water","hydro","13",0.332807500422797,0,NA
1929,"water","hydro","2588",0.568570311905441,0,NA
1929,"water","hydro","2612",0.990403416692395,0,NA
1929,"water","hydro","2618",1,0,NA
1929,"water","hydro","283",0.542050017164422,0,NA
1929,"water","hydro","292",1,0,NA
1929,"water","hydro","336",0.638123253148475,0,NA
1929,"water","hydro","337",0.516222364955759,0,NA
1929,"water","hydro","3717",0.801066469167458,0,NA
1929,"water","hydro","3718",0.621123169068375,0,NA
1929,"water","hydro","4056",1,0,NA
1929,"water","hydro","50636",1,0,NA
1929,"water","hydro","63",0.694495274308353,0,NA
1929,"water","hydro","7810",0.172830669710807,0,NA
1929,"water","hydro","903",0.621049691374736,0,NA
1929,"wind","wind",NA,0.3396,1,0.3396
1930,"biomass","biomass",NA,0.5544,1,0.5544
1930,"coal","coal","54867",0.628645270179703,0,NA
1930,"gas","CC",NA,NA,1,NA
1930,"gas","CT",NA,NA,1,NA
1930,"gas","FC",NA,NA,1,NA
1930,"gas","ST",NA,NA,1,NA
1930,"geothermal","geothermal",NA,0.7444,1,0.7444
1930,"MSW","MSW",NA,0.6942,1,0.6942
1930,"nuclear","nuclear",NA,0.9168,1,0.9168
1930,"petroleum","CC",NA,NA,1,NA
1930,"petroleum","CT",NA,NA,1,NA
1930,"petroleum","ST",NA,NA,1,NA
1930,"solar","PV",NA,0.2595,1,0.2595
1930,"solar","solar_thermal",NA,0.21475,1,0.21475
1930,"water","hydro","1469",1,0,NA
1930,"water","hydro","1478",1,0,NA
1930,"water","hydro","150",0.361977592533412,0,NA
1930,"water","hydro","1638",0.960503272450533,0,NA
1930,"water","hydro","2099",0.236908615550482,0,NA
1930,"water","hydro","2191",0.858351578659798,0,NA
1930,"water","hydro","2349",0.273764634912154,0,NA
1930,"water","hydro","2577",0.342067116039719,0,NA
1930,"water","hydro","258",0.397965320262326,0,NA
1930,"water","hydro","2582",0.324914958177984,0,NA
1930,"water","hydro","2609",0.753661069281731,0,NA
1930,"water","hydro","2633",0.183777118395303,0,NA
1930,"water","hydro","2715",0.503357792935841,0,NA
1930,"water","hydro","2746",0.913910814768692,0,NA
1930,"water","hydro","3145",1,0,NA
1930,"water","hydro","326",0.810029225197104,0,NA
1930,"water","hydro","3704",1,0,NA
1930,"water","hydro","3765",0.46177313358557,0,NA
1930,"water","hydro","3798",0.217701674277017,0,NA
1930,"water","hydro","4047",0.100986627527723,0,NA
1930,"water","hydro","55684",0.427934746004566,0,NA
1930,"water","hydro","6527",0.357337287782813,0,NA
1930,"water","hydro","6546",1,0,NA
1930,"water","hydro","6701",0.701794440438997,0,NA
1930,"water","hydro","7804",0.343960149439602,0,NA
1930,"wind","wind",NA,0.3396,1,0.3396
1931,"biomass","biomass",NA,0.5544,1,0.5544
1931,"coal","coal",NA,0.5648,1,0.5648
1931,"gas","CC",NA,NA,1,NA
1931,"gas","CT",NA,NA,1,NA
1931,"gas","FC",NA,NA,1,NA
1931,"gas","ST",NA,NA,1,NA
1931,"geothermal","geothermal",NA,0.7444,1,0.7444
1931,"MSW","MSW",NA,0.6942,1,0.6942
