"yr","plntcode","overnightcategory","fuel.general","capacityfactor"
2011,"6416","hydro","water",0.161082844096543
2011,"6440","hydro","water",1
2011,"7079","hydro","water",1
2011,"10039","coal","coal",0.221917808219178
2011,"1505","hydro","water",0.771424494455316
2011,"2368","hydro","water",0.65041095890411
2011,"239","hydro","water",0.556158815012808
2011,"291","hydro","water",0.79620769540693
2011,"3397","hydro","water",0.691890749196685
2011,"3720","hydro","water",0.582499818801189
2011,"4043","hydro","water",1
2011,"4119","hydro","water",0.848899958488999
2011,"4120","hydro","water",0.871163115169964
2011,"4133","hydro","water",0.867579908675799
2011,"49","hydro","water",1
2011,"54216","coal","coal",0.354917159817352
2011,"54374","ST","gas",0.61101598173516
2011,"57916","coal","coal",0.144552036837515
2011,"6408","hydro","water",0.39986301369863
2011,"6506","hydro","water",1
2011,"6543","hydro","water",0.774453256428743
2011,"702","hydro","water",0.759218201493916
2011,"771","hydro","water",1
2011,"815","hydro","water",0.938068662269576
2011,"823","hydro","water",0.854183858722562
2011,"84","hydro","water",1
2011,"10485","ST","gas",0.147108314307458
2011,"1785","hydro","water",0.200342465753425
2011,"1926","MSW","MSW",0.47331925749454
2011,"231","hydro","water",1
2011,"2779","hydro","water",0.729759068328215
2011,"3071","hydro","water",0.767151826484018
2011,"3175","hydro","water",1
2011,"3418","hydro","water",0.251751966007103
2011,"4080","hydro","water",1
2011,"4147","hydro","water",0.580479452054795
2011,"443","hydro","water",0.861173555009171
2011,"55967","hydro","water",0.191158156911582
2011,"56163","coal","coal",0.829742266295348
2011,"6398","hydro","water",1
2011,"6438","hydro","water",0.254076973255055
2011,"6449","hydro","water",0.35148401826484
2011,"6618","hydro","water",1
2011,"7","coal","coal",0.167760174707167
2011,"7820","hydro","water",0.568243035247037
2011,"816","hydro","water",0.74396499238965
2011,"1897","biomass","biomass",0.111660889909178
2011,"1934","MSW","MSW",0.941676465753425
2011,"2568","hydro","water",0.590106544901065
2011,"275","hydro","water",0.415496712768531
2011,"2751","hydro","water",0.240296803652968
2011,"2848","coal","coal",0.122912211303024
2011,"3040","hydro","water",1
2011,"319","hydro","water",1
2011,"3321","hydro","water",0.909189497716895
2011,"3424","hydro","water",0.880149670218163
2011,"3776","coal","coal",0.150034067309318
2011,"4007","hydro","water",0.316566991285139
2011,"4068","hydro","water",0.918205280921183
2011,"4079","hydro","water",1
2011,"4180","hydro","water",0.820960172501268
2011,"50316","coal","coal",0.661929223744292
2011,"513","hydro","water",0.299416539827499
2011,"52017","coal","coal",0.365056621004566
2011,"57914","coal","coal",0.244880707762557
2011,"6417","hydro","water",0.659764924742094
2011,"6451","hydro","water",0.816350236321397
2011,"6580","hydro","water",1
2011,"760","hydro","water",0.213256439593061
2011,"810","hydro","water",1
2011,"10824","hydro","water",0.25440313111546
2011,"1475","hydro","water",1
2011,"1493","hydro","water",1
2011,"152","hydro","water",0.5032633706802
2011,"2530","hydro","water",1
2011,"2723","coal","coal",0.295232546055739
2011,"292","hydro","water",0.880095222185099
2011,"3036","hydro","water",0.23550862506342
2011,"3152","coal","coal",0.698129099969656
2011,"320","hydro","water",0.644571917808219
2011,"3416","hydro","water",0.380083615015122
2011,"3728","hydro","water",0.744901065449011
2011,"4142","hydro","water",0.325140099626401
2011,"50082","hydro","water",1
2011,"50244","coal","coal",1
2011,"50409","hydro","water",1
2011,"50933","coal","coal",0.459321316345068
2011,"517","hydro","water",0.620469023056542
2011,"52089","coal","coal",1
2011,"54407","coal","coal",0.266381278538813
2011,"54677","coal","coal",0.149039490271987
2011,"6393","hydro","water",0.784855403348554
2011,"6623","hydro","water",1
2011,"10855","coal","coal",0.348141638127854
2011,"1239","coal","coal",0.626400495759948
2011,"1376","CT","petroleum",0.102025014889815
2011,"1380","hydro","water",0.90715457466599
2011,"1570","coal","coal",0.178690452659452
2011,"1723","coal","coal",0.862202713814702
2011,"2203","hydro","water",0.735307579055179
2011,"2638","hydro","water",0.198097412480974
2011,"2743","hydro","water",0.334385702054795
2011,"3026","hydro","water",0.479036944790369
2011,"3037","hydro","water",0.736581569115816
2011,"3115","coal","coal",0.377971577879249
2011,"393","hydro","water",0.197993911719939
2011,"3982","biomass","biomass",0.919025684931507
2011,"401","hydro","water",0.301777777777778
2011,"4146","biomass","biomass",0.477550185233049
2011,"465","coal","coal",0.851594251066697
2011,"50028","ST","gas",0.121840157280568
2011,"50408","hydro","water",1
2011,"505","hydro","water",0.362161339421613
2011,"52106","ST","gas",0.380608732876712
2011,"54207","ST","gas",1
2011,"812","hydro","water",0.906668431385525
2011,"833","hydro","water",1
2011,"1417","ST","gas",0.181041933576427
2011,"1777","hydro","water",0.217741935483871
2011,"1780","hydro","water",0.253478504350823
2011,"1891","coal","coal",0.416247628326248
2011,"1977","hydro","water",0.77581664910432
2011,"2053","ST","gas",0.132813471743297
2011,"2357","hydro","water",0.991640889674474
2011,"2483","hydro","water",0.187561643835616
2011,"2513","ST","gas",0.392223744292237
2011,"2514","ST","gas",0.270788272049988
2011,"2549","coal","coal",0.733365956600059
2011,"2732","coal","coal",0.419634335743822
2011,"3003","hydro","water",0.402567983529028
2011,"3004","hydro","water",0.308710923779417
2011,"3020","hydro","water",0.331050228310502
2011,"3021","hydro","water",0.247317351598174
2011,"3075","hydro","water",1
2011,"3077","hydro","water",0.357680365296804
2011,"3395","hydro","water",0.196024723936168
2011,"3401","hydro","water",0.434650923235398
2011,"3788","coal","coal",0.322110239770446
2011,"3834","hydro","water",0.184629810828441
2011,"385","hydro","water",0.597865296803653
2011,"3852","hydro","water",0.56328886389968
2011,"3936","coal","coal",0.418057400961482
2011,"3938","coal","coal",0.613283644046269
2011,"3942","coal","coal",0.370800153629497
2011,"407","hydro","water",0.301780821917808
2011,"4072","coal","coal",1
2011,"50151","ST","gas",0.112174847792998
2011,"50639","hydro","water",1
2011,"54562","biomass","biomass",1
2011,"56704","hydro","water",0.735045662100457
2011,"6479","hydro","water",1
2011,"6520","hydro","water",0.499481112494811
2011,"722","hydro","water",0.159076610857433
2011,"991","coal","coal",1
2011,"1357","coal","coal",0.951775374424382
2011,"1359","hydro","water",0.614155251141553
2011,"1379","coal","coal",1
2011,"1492","hydro","water",0.816610485548304
2011,"1626","coal","coal",0.372484483752272
2011,"1911","hydro","water",0.540566210045662
2011,"2171","coal","coal",0.124263837601747
2011,"2522","hydro","water",1
2011,"261","hydro","water",0.45339928970066
2011,"2611","hydro","water",0.509605348988911
2011,"2741","hydro","water",0.324340436326738
2011,"2778","hydro","water",0.217854919053549
2011,"2953","ST","gas",0.709135859797573
2011,"3074","hydro","water",0.494304921359716
2011,"3264","coal","coal",0.436147758698309
2011,"3295","coal","coal",0.446001130136986
2011,"3323","hydro","water",0.253393114220861
2011,"3407","coal","coal",0.631743513295729
2011,"3477","ST","gas",0.128841324200913
2011,"3778","hydro","water",0.30904363267377
2011,"3796","coal","coal",0.731157584543146
2011,"386","hydro","water",1
2011,"3982","coal","coal",0.208011570809831
2011,"4018","hydro","water",1
2011,"4064","hydro","water",1
2011,"4140","coal","coal",0.243867806957794
2011,"50190","ST","gas",0.385646894977169
2011,"50491","coal","coal",1
2011,"518","hydro","water",0.288389988161678
2011,"519","hydro","water",0.623317554806474
2011,"54134","hydro","water",1
2011,"54211","coal","coal",1
2011,"54779","ST","gas",0.166723744292237
2011,"6056","ST","petroleum",1
2011,"6200","hydro","water",1
2011,"6202","hydro","water",0.881016742770167
2011,"6400","hydro","water",1
2011,"6410","hydro","water",0.392378777995216
2011,"887","coal","coal",1
2011,"91","hydro","water",0.77076198630137
2011,"10694","hydro","water",0.639684516396845
2011,"1081","coal","coal",1
2011,"1242","ST","gas",0.371880519684421
2011,"197","hydro","water",0.17362100456621
2011,"2039","MSW","MSW",0.466095005707763
2011,"2367","biomass","biomass",0.663935
2011,"2367","coal","coal",0.515322168949772
2011,"2562","hydro","water",0.53605403348554
2011,"267","hydro","water",0.512348418607527
2011,"2709","coal","coal",1
2011,"2749","hydro","water",0.362823439878234
2011,"2758","hydro","water",0.214381278538813
2011,"2876","coal","coal",0.381260835030165
2011,"3029","hydro","water",0.585247521995768
2011,"3078","hydro","water",0.609573820395738
2011,"3083","hydro","water",0.311483066971081
2011,"3084","hydro","water",1
2011,"3098","coal","coal",0.133658125167875
2011,"3138","coal","coal",0.557414678790742
2011,"3373","hydro","water",1
2011,"3406","coal","coal",1
2011,"3891","hydro","water",0.768141171993912
2011,"441","hydro","water",0.438370534379929
2011,"444","hydro","water",0.690042936004907
2011,"50396","biomass","biomass",0.350844206621005
2011,"50729","ST","gas",0.368006455295331
2011,"50730","ST","gas",0.930370113598396
2011,"50810","ST","gas",0.971274181273629
2011,"53","hydro","water",0.211643835616438
2011,"54780","ST","gas",1
2011,"552","hydro","water",0.565424461138116
2011,"57919","coal","coal",0.478938109829368
2011,"6409","hydro","water",0.452672446120927
2011,"77","hydro","water",0.1699164918343
2011,"851","hydro","water",0.477530441400304
2011,"983","coal","coal",0.959084982359258
2011,"988","coal","coal",0.801593628474622
2011,"10416","ST","gas",0.703009460616438
2011,"10611","ST","gas",1
2011,"1481","hydro","water",0.496318493150685
2011,"1695","coal","coal",0.882678346582062
2011,"1720","coal","coal",0.97499444926482
2011,"1745","coal","coal",1
2011,"1892","hydro","water",1
2011,"1904","coal","coal",0.921643851195456
2011,"2532","hydro","water",1
2011,"2535","coal","coal",0.396152383986408
2011,"2545","hydro","water",0.575634195839675
2011,"2554","coal","coal",1
2011,"2600","hydro","water",0.520808219178082
2011,"2627","hydro","water",0.492465753424658
2011,"2965","ST","gas",0.209553613604157
2011,"3405","coal","coal",1
2011,"3453","ST","gas",0.252016135513883
2011,"3485","ST","gas",1
2011,"3644","coal","coal",1
2011,"376","hydro","water",1
2011,"50956","biomass","biomass",1
2011,"52130","ST","gas",0.906413590741164
2011,"52133","ST","gas",1
2011,"56705","hydro","water",0.929680365296804
2011,"6406","hydro","water",0.484256088280061
2011,"6421","hydro","water",0.632925141829251
2011,"6624","hydro","water",1
2011,"764","ST","petroleum",0.208921604646687
2011,"892","coal","coal",1
2011,"10029","ST","gas",0.581896733403583
2011,"10149","coal","coal",0.272343089802131
2011,"10798","hydro","water",1
2011,"1385","coal","coal",1
2011,"1848","hydro","water",1
2011,"198","hydro","water",1
2011,"2098","ST","gas",0.294305892675195
2011,"2104","coal","coal",1
2011,"2169","coal","coal",0.820322180945747
2011,"2351","hydro","water",0.270071485254134
2011,"2547","hydro","water",0.508972602739726
2011,"2613","hydro","water",0.456853705655075
2011,"2708","coal","coal",0.845452207696531
2011,"3024","hydro","water",0.754566210045662
2011,"3403","coal","coal",1
2011,"3426","hydro","water",0.534810196254563
2011,"3803","coal","coal",1
2011,"414","hydro","water",0.885057077625571
2011,"415","hydro","water",0.548365360223237
2011,"462","coal","coal",1
2011,"50","coal","coal",1
2011,"50803","ST","gas",0.465168150684932
2011,"54901","hydro","water",0.355575269112982
2011,"6359","hydro","water",1
2011,"6486","hydro","water",1
2011,"1010","coal","coal",1
2011,"1077","coal","coal",0.667900942763266
2011,"10849","coal","coal",1
2011,"10866","coal","coal",0.11316301369863
2011,"1740","coal","coal",0.661807049902654
2011,"1771","coal","coal",0.318994441135597
2011,"218","hydro","water",0.669479442659301
2011,"2182","hydro","water",0.538597326801536
2011,"221","hydro","water",0.525613584474886
2011,"223","hydro","water",0.607635136966937
2011,"240","hydro","water",0.601946558430577
2011,"2686","hydro","water",1
2011,"2694","hydro","water",1
2011,"272","hydro","water",0.548306537226763
2011,"2790","coal","coal",0.99043998411753
2011,"2815","hydro","water",0.959365936370532
2011,"2830","coal","coal",1
2011,"2837","coal","coal",1
2011,"2872","coal","coal",1
2011,"2914","coal","coal",0.655431440431714
2011,"2964","ST","gas",0.567862737173488
2011,"3028","hydro","water",0.387473224984155
2011,"3047","hydro","water",0.574914383561644
2011,"3048","hydro","water",0.993953306551555
2011,"3131","coal","coal",0.907136143813734
2011,"3178","coal","coal",1
2011,"3287","coal","coal",0.467903400395655
2011,"3468","ST","gas",0.168021828495759
2011,"3476","ST","gas",0.535770304140577
2011,"3697","hydro","water",0.713898401826484
2011,"3698","hydro","water",0.813446286950252
2011,"377","ST","gas",0.182017824924825
2011,"3850","hydro","water",0.376491628614916
2011,"4009","hydro","water",0.434487569761542
2011,"402","hydro","water",0.247146118721461
2011,"4125","coal","coal",0.466460409325337
2011,"4177","hydro","water",0.970271569334295
2011,"50130","coal","coal",0.30244525304414
2011,"50359","ST","gas",0.19385701369863
2011,"50955","ST","gas",0.539446466298644
2011,"52108","CC","gas",0.324459753637039
2011,"6089","coal","coal",0.685356095890411
2011,"6404","hydro","water",0.807053843226788
2011,"6407","hydro","water",0.650578740575555
2011,"6418","hydro","water",0.437455606291223
2011,"66","hydro","water",1
2011,"728","coal","coal",1
2011,"766","ST","petroleum",1
2011,"8","coal","coal",1
2011,"850","hydro","water",0.984779299847793
2011,"8906","ST","gas",0.79225799086758
2011,"981","coal","coal",1
2011,"1252","coal","coal",1
2011,"1743","coal","coal",1
2011,"1772","biomass","biomass",0.577819982663053
2011,"2517","ST","gas",0.217936413096279
2011,"2599","hydro","water",0.465873588079789
2011,"2685","hydro","water",1
2011,"2718","coal","coal",1
2011,"335","ST","gas",0.291521092539064
2011,"3393","coal","coal",0.530990095014068
2011,"3775","coal","coal",0.415794632700473
2011,"3809","coal","coal",0.728177290715373
2011,"3861","hydro","water",0.328206150440936
2011,"3947","coal","coal",0.34355228711047
2011,"47","coal","coal",0.801570251987147
2011,"50146","coal","coal",0.693238886937517
2011,"50187","biomass","biomass",0.751208598542503
2011,"50395","coal","coal",0.84195702573682
2011,"50636","coal","coal",0.234010654490107
2011,"515","hydro","water",0.290613901572806
2011,"54775","coal","coal",0.814123303979126
2011,"54878","hydro","water",0.664840182648402
2011,"56703","hydro","water",1
2011,"6302","hydro","water",0.880458962650744
2011,"6395","hydro","water",0.798430365296804
2011,"720","hydro","water",0.259562404870624
2011,"874","coal","coal",0.529500770326223
2011,"883","coal","coal",1
2011,"884","coal","coal",0.876731736177244
2011,"898","coal","coal",1
2011,"1008","coal","coal",0.558755890410959
2011,"10244","biomass","biomass",1
2011,"10301","ST","gas",1
2011,"10627","biomass","biomass",0.660217405318292
2011,"120","ST","gas",0.235446851316406
2011,"126","ST","gas",0.42935314092383
2011,"1400","ST","gas",0.499317025090921
2011,"1572","coal","coal",0.731259377038487
2011,"1702","coal","coal",0.790333862140747
2011,"1943","coal","coal",1
2011,"195","hydro","water",0.379210314262691
2011,"2022","coal","coal",0.150006227803146
2011,"2166","hydro","water",0.638158675799087
2011,"2291","coal","coal",1
2011,"2356","hydro","water",1
2011,"2408","coal","coal",0.254937378989838
2011,"2450","ST","gas",0.128019925280199
2011,"2511","ST","gas",0.586495075536773
2011,"2576","hydro","water",0.744786910197869
2011,"2639","hydro","water",0.456217070600632
2011,"2682","coal","coal",0.116976796197931
2011,"2713","coal","coal",0.84758473936704
2011,"2836","coal","coal",0.75028142398989
2011,"3113","coal","coal",0.616553153037546
2011,"3251","coal","coal",0.313124046864433
2011,"344","hydro","water",0.452933789954338
2011,"356","ST","gas",0.116389187197962
2011,"3691","hydro","water",1
2011,"3699","hydro","water",1
2011,"380","hydro","water",0.607033652502097
2011,"3887","hydro","water",1
2011,"4176","hydro","water",0.989302217482843
2011,"50380","hydro","water",0.78263802407638
2011,"50544","biomass","biomass",0.402016525331594
2011,"54224","ST","gas",0.934912292399079
2011,"57917","coal","coal",0.588050645067768
2011,"6403","hydro","water",0.414562758840395
2011,"708","coal","coal",1
2011,"867","coal","coal",0.910332941987578
2011,"1032","coal","coal",0.66055537857067
2011,"1250","coal","coal",1
2011,"1830","coal","coal",0.924907021638601
2011,"1915","coal","coal",0.652549454557664
2011,"2080","coal","coal",1
2011,"2454","ST","gas",0.858242748947914
2011,"2614","hydro","water",0.555834601725013
2011,"2878","coal","coal",1
2011,"3014","hydro","water",0.839506729151646
2011,"315","ST","gas",0.365400267985688
2011,"3325","coal","coal",0.591596164383562
2011,"3676","hydro","water",0.531107305936073
2011,"3797","coal","coal",1
2011,"3833","hydro","water",0.317908143484843
2011,"389","ST","gas",0.241952992098666
2011,"3895","hydro","water",1
2011,"4054","coal","coal",1
2011,"431","hydro","water",1
2011,"54656","biomass","biomass",1
2011,"54899","hydro","water",1
2011,"6291","hydro","water",0.169226333380408
2011,"10075","coal","coal",1
2011,"10801","hydro","water",0.421822065105317
2011,"1552","coal","coal",0.129814781820134
2011,"1554","coal","coal",0.683693556570269
2011,"18","hydro","water",0.354654401141843
2011,"1831","coal","coal",1
2011,"20","hydro","water",0.415394799941619
2011,"2049","ST","gas",0.123504924389477
2011,"2132","coal","coal",0.264514889815366
2011,"2144","coal","coal",0.213526747843734
2011,"2444","ST","gas",0.90138014341155
2011,"254","hydro","water",0.417671984516226
2011,"2693","hydro","water",1
2011,"2835","coal","coal",0.396236395012842
2011,"2838","coal","coal",0.259853774257991
2011,"2935","coal","coal",0.943141045154744
2011,"297","hydro","water",0.76003932014206
2011,"3081","hydro","water",0.595791476407915
2011,"3261","hydro","water",0.203396118721461
2011,"3356","hydro","water",0.969493465194297
2011,"3470","ST","gas",0.327819279133188
2011,"3986","hydro","water",0.739524576954069
2011,"469","coal","coal",1
2011,"50481","coal","coal",1
2011,"50900","coal","coal",1
2011,"520","hydro","water",0.416262366818874
2011,"521","hydro","water",0.410467771052352
2011,"54358","biomass","biomass",0.803659302507372
2011,"54657","ST","gas",0.320565068493151
2011,"54897","hydro","water",0.129503696455751
2011,"54965","coal","coal",0.43730348173516
2011,"56936","hydro","water",1
2011,"733","coal","coal",0.360140939729981
2011,"10397","ST","gas",0.608258080990147
2011,"1047","coal","coal",0.997446215314366
2011,"1218","coal","coal",0.511744876712329
2011,"1230","ST","gas",0.172835616438356
2011,"1235","ST","gas",0.103195787447399
2011,"1393","ST","gas",0.449744110798633
2011,"1409","ST","gas",0.653473890367677
2011,"2098","coal","coal",0.401464852866565
2011,"2123","coal","coal",0.454217511712032
2011,"2161","coal","coal",1
2011,"2277","coal","coal",1
2011,"232","hydro","water",0.599532211633909
2011,"2378","coal","coal",0.158860492515811
2011,"2480","coal","coal",0.51960573463999
2011,"2756","hydro","water",0.128478649882759
2011,"285","hydro","water",0.625789608666321
2011,"2936","coal","coal",0.66043629923612
2011,"2951","CC","gas",0.21625
2011,"3","coal","coal",1
2011,"3067","hydro","water",0.277602000663159
2011,"3181","coal","coal",0.284016505964154
2011,"3456","ST","gas",1
2011,"3484","ST","gas",0.732994306425688
2011,"4041","coal","coal",1
2011,"417","hydro","water",0.416505922995608
2011,"418","hydro","water",0.846335616438356
2011,"419","hydro","water",0.561610943425431
2011,"442","hydro","water",0.254660846523292
2011,"50476","coal","coal",0.668699400866707
2011,"54098","biomass","biomass",0.688638551558954
2011,"6612","hydro","water",0.613744173941846
2011,"710","coal","coal",0.825666083681293
2011,"719","hydro","water",0.313884518079724
2011,"761","hydro","water",0.310084299262381
2011,"10234","coal","coal",1
2011,"1040","coal","coal",0.560886204599277
2011,"10608","hydro","water",1
2011,"1240","ST","gas",0.258746115249058
2011,"1355","coal","coal",1
2011,"14","hydro","water",0.271399876665989
2011,"1619","coal","coal",1
2011,"188","hydro","water",0.29976574391172
2011,"2","hydro","water",0.327333840690005
2011,"2094","coal","coal",1
2011,"2364","coal","coal",0.985679034811385
2011,"2490","ST","gas",0.398340347677053
2011,"2500","ST","gas",0.2128652155766
2011,"26","coal","coal",1
2011,"2721","coal","coal",0.525303734150436
2011,"2866","coal","coal",1
2011,"2980","hydro","water",0.156984610180957
2011,"302","ST","gas",0.275529159575556
2011,"3050","hydro","water",0.513511839041558
2011,"3076","hydro","water",0.598858447488585
2011,"3280","coal","coal",1
2011,"3289","hydro","water",0.245192307692308
2011,"3408","hydro","water",0.332569127346525
2011,"3490","ST","gas",0.109610105950174
2011,"3777","hydro","water",0.165162671232877
2011,"3929","hydro","water",0.471004566210046
2011,"400","ST","gas",0.386351175819009
2011,"404","ST","gas",0.320332493809657
2011,"4158","coal","coal",1
2011,"450","hydro","water",0.259141933028919
2011,"451","hydro","water",0.371324200913242
2011,"477","coal","coal",0.606535670985153
2011,"50191","biomass","biomass",0.185264546232877
2011,"50614","biomass","biomass",0.749809714611872
2011,"50846","ST","gas",0.616110735712677
2011,"52069","ST","gas",0.91783553683723
2011,"54250","ST","gas",0.724695585996956
2011,"593","ST","gas",0.275589955908393
2011,"6163","hydro","water",1
2011,"6405","hydro","water",1
2011,"6419","hydro","water",0.122311009639777
2011,"79","coal","coal",1
2011,"821","hydro","water",1
2011,"990","coal","coal",1
2011,"10","coal","coal",0.953183132015206
2011,"1402","ST","gas",0.492169512058869
2011,"1403","ST","gas",0.769200796757059
2011,"153","hydro","water",1
2011,"1571","coal","coal",1
2011,"182","hydro","water",0.161832395629485
2011,"199","hydro","water",0.617334276108044
2011,"2199","hydro","water",1
2011,"225","hydro","water",0.694243313763862
2011,"236","hydro","water",0.609709430814608
2011,"269","hydro","water",0.549882385498824
2011,"270","hydro","water",0.549554607380792
2011,"3140","coal","coal",1
2011,"3375","hydro","water",1
2011,"3491","ST","gas",0.151597573567103
2011,"412","hydro","water",0.448474470734745
2011,"413","hydro","water",0.418903775068159
2011,"433","hydro","water",0.343508819052735
2011,"50456","coal","coal",0.446385470319635
2011,"50466","biomass","biomass",1
2011,"50479","biomass","biomass",0.291058660578387
2011,"54098","coal","coal",0.581515848554033
2011,"54212","coal","coal",1
2011,"54213","coal","coal",0.616123477929985
2011,"54408","coal","coal",0.17663921056348
2011,"6705","coal","coal",1
2011,"995","coal","coal",0.934890006166464
2011,"10025","coal","coal",1
2011,"1012","coal","coal",0.933012621752192
2011,"10244","coal","coal",0.900379901960784
2011,"10538","hydro","water",1
2011,"10560","biomass","biomass",1
2011,"11","hydro","water",0.23427507500736
2011,"1353","coal","coal",1
2011,"1363","coal","coal",1
2011,"1371","hydro","water",0.335064980681419
2011,"1378","coal","coal",1
2011,"1383","coal","coal",0.113081858828006
2011,"1595","CC","gas",0.676864565777912
2011,"1866","coal","coal",0.357061831488084
2011,"2204","hydro","water",0.513235616438356
2011,"2240","coal","coal",1
2011,"249","hydro","water",0.996071596873527
2011,"2963","ST","gas",0.197973189203278
2011,"3253","hydro","water",0.134132420091324
2011,"3317","coal","coal",0.142540367031516
2011,"3780","hydro","water",0.313334489335877
2011,"384","coal","coal",1
2011,"3921","hydro","water",1
2011,"424","hydro","water",0.695973975587191
2011,"425","hydro","water",0.767682756559257
2011,"426","hydro","water",0.683078823265214
2011,"427","hydro","water",0.691698664729487
2011,"430","hydro","water",0.826463762580227
2011,"50254","coal","coal",0.592309589041096
2011,"50392","coal","coal",1
2011,"52193","ST","gas",0.50942759295499
2011,"54972","coal","coal",0.400242066210046
2011,"57915","coal","coal",1
2011,"6293","CT","gas",0.161166010828723
2011,"641","coal","coal",1
2011,"643","coal","coal",0.798683857104486
2011,"811","hydro","water",1
2011,"1005","hydro","water",0.539846876937821
2011,"10425","biomass","biomass",0.355485445205479
2011,"1048","coal","coal",0.469149843787551
2011,"10547","hydro","water",0.913938077736942
2011,"1384","coal","coal",1
2011,"15","hydro","water",0.599219616644739
2011,"17","hydro","water",0.516387322052108
2011,"2442","coal","coal",0.256820544887116
2011,"2446","ST","gas",0.386640619975561
2011,"2824","coal","coal",0.758191089408409
2011,"2832","coal","coal",1
2011,"2951","ST","gas",0.204918848049188
2011,"3013","hydro","water",0.815954617820466
2011,"3080","hydro","water",0.3290225456621
2011,"3396","coal","coal",0.331979259793319
2011,"4","hydro","water",0.247434804667681
2011,"409","hydro","water",0.579557150105095
2011,"410","hydro","water",0.69507864028412
2011,"4162","coal","coal",1
2011,"50805","coal","coal",0.940871854658506
2011,"512","hydro","water",0.435224822425165
2011,"54100","biomass","biomass",0.23451595913016
2011,"583","hydro","water",0.301043705153294
2011,"594","coal","coal",0.513182018630609
2011,"6238","coal","coal",0.247124434412619
2011,"709","coal","coal",1
2011,"856","coal","coal",1
2011,"10610","biomass","biomass",0.481633389001635
2011,"10613","biomass","biomass",1
2011,"1073","coal","coal",0.850011715089035
2011,"1104","coal","coal",0.646922762126303
2011,"1175","coal","coal",0.301864756068253
2011,"12","hydro","water",0.228661529680365
2011,"1295","coal","coal",0.894117667279696
2011,"1336","ST","gas",0.13879358560183
2011,"1605","hydro","water",1
2011,"1731","coal","coal",0.109105985131514
2011,"1753","hydro","water",0.606941273465246
2011,"1893","coal","coal",1
2011,"2107","coal","coal",0.816374456635957
2011,"2187","coal","coal",0.548051486132251
2011,"2353","hydro","water",1
2011,"2403","coal","coal",0.267826007809001
2011,"2706","coal","coal",0.952135608489441
2011,"2727","coal","coal",1
2011,"2917","coal","coal",0.26800015703897
2011,"2984","hydro","water",0.111035551206784
2011,"3136","coal","coal",1
2011,"3267","hydro","water",0.227264079147641
2011,"3409","hydro","water",0.591774669180499
2011,"3478","ST","gas",0.527804957599478
2011,"3601","ST","gas",0.296670203871632
2011,"3612","ST","gas",0.294659576016671
2011,"3886","hydro","water",1
2011,"3918","hydro","water",0.504382420091324
2011,"3943","coal","coal",1
2011,"3954","coal","coal",1
2011,"4185","hydro","water",0.691529680365297
2011,"435","hydro","water",0.398650736430116
2011,"437","hydro","water",0.625253027878599
2011,"438","hydro","water",0.894416897778525
2011,"492","coal","coal",1
2011,"50101","biomass","biomass",1
2011,"50282","coal","coal",0.699078644186863
2011,"50366","coal","coal",0.59149919387998
2011,"50900","biomass","biomass",1
2011,"54085","biomass","biomass",1
2011,"54281","biomass","biomass",0.620893424657534
2011,"568","coal","coal",0.136352562785388
2011,"6552","hydro","water",0.454794520547945
2011,"6581","hydro","water",0.699662970210915
2011,"665","CT","gas",0.236504686099122
2011,"861","coal","coal",1
2011,"876","coal","coal",0.882918739462925
2011,"886","coal","coal",0.483065709471834
2011,"10017","biomass","biomass",1
2011,"10426","biomass","biomass",0.947594713184931
2011,"10488","biomass","biomass",0.326203771763745
2011,"10825","hydro","water",0.160923230593607
2011,"1233","ST","gas",0.292086512825228
2011,"1374","coal","coal",1
2011,"1394","ST","gas",0.488424561103825
2011,"2050","ST","gas",0.476325064214478
2011,"2079","coal","coal",0.722186475474389
2011,"219","hydro","water",0.304901026719494
2011,"2388","nuclear","nuclear",1
2011,"2840","coal","coal",1
2011,"3008","ST","gas",0.512914888838985
2011,"381","hydro","water",0.439205479452055
2011,"3855","hydro","water",0.446940639269406
2011,"3883","hydro","water",1
2011,"4042","coal","coal",0.527706302041364
2011,"4050","coal","coal",1
2011,"4143","coal","coal",0.248233341789278
2011,"416","hydro","water",0.709884501745904
2011,"454","hydro","water",0.63370189171559
2011,"455","hydro","water",0.719701191907933
2011,"50049","biomass","biomass",0.833101510361784
2011,"50189","biomass","biomass",0.884813362008509
2011,"50192","biomass","biomass",0.380614608514639
2011,"50397","coal","coal",1
2011,"54809","ST","gas",0.134172671232877
2011,"667","coal","coal",0.728351559802003
2011,"10245","ST","gas",0.400745624264664
2011,"1043","coal","coal",0.387282879845234
2011,"10605","biomass","biomass",1
2011,"10684","coal","coal",1
2011,"1381","coal","coal",1
2011,"1393","coal","coal",0.718201199104767
2011,"1573","coal","coal",1
2011,"1597","CT","petroleum",0.186369017419246
2011,"1710","coal","coal",1
2011,"1769","coal","coal",1
2011,"2018","coal","coal",0.419715221862038
2011,"2049","coal","coal",0.731352534111234
2011,"2070","ST","gas",0.158698372159018
2011,"2446","CT","gas",0.106579704495675
2011,"2817","coal","coal",0.959340962245239
2011,"3082","hydro","water",1
2011,"3118","coal","coal",1
2011,"3179","coal","coal",1
2011,"3297","coal","coal",1
2011,"3319","coal","coal",0.142555006579782
2011,"3428","hydro","water",0.213470319634703
2011,"3457","ST","gas",0.72327782881255
